StationID,TimeStamp,sound@var,sound@power,sound@skew,sound@kurt,sound@abs_max,sound@abs_mean,sound@abs_max_top5p,sound@abs_max_top10p,sound@energy_sstd,sound@energy_smax,sound@s_zero_rate,sound@s_zero_rate_max,sound@power_0_5,sound@power_5_10,sound@power_10_15,sound@power_15_20,sound@power_20_25,sound@power_25_30,sound@power_30_35,sound@power_35_40,sound@power_40_60,sound@power_140_160,sound@power_other,sound@frequency_center,sound@mean_square_frequency,sound@variance_frequency,sound@frequency_entropy,sound@level4d_abs_mean,sound@level4d_energy,sound@level4d_energy_smax,sound@level4d_energy_sstd,sound@level5d_abs_mean,sound@level5d_energy,sound@level5d_energy_smax,sound@level5d_energy_sstd,sound@level6a_abs_mean,sound@level6a_energy,sound@level6a_energy_smax,sound@level6a_energy_sstd,sound@level6d_abs_mean,sound@level6d_energy,sound@level6d_energy_smax,sound@level6d_energy_sstd,sound@mean
328,1606752000,1.769587e-05,1.769587e-05,-0.028877559999999997,0.298237472,0.01786035,0.0033375600000000007,0.0068688360000000006,0.005341944,1.908846e-06,1.6518104e-05,4.441175,19.2,1.2358069999999999e-06,1.379491e-06,9.218341e-07,6.612916e-07,4.2802699999999997e-07,3.5424039999999994e-07,3.0301630000000005e-07,2.466995e-07,7.640872999999999e-07,6.249825999999999e-07,1.9284150000000002e-06,84.08464000000001,49.84989,3.1906499999999997e-10,9.222385000000001,0.0012602139999999997,0.08277575000000001,3.086468e-06,5.35169e-07,0.001300676,0.08593872999999999,3.086468e-06,5.35169e-07,0.0009213481999999999,0.0420459,3.086468e-06,5.35169e-07,0.001249914,0.07689792000000001,3.086468e-06,5.35169e-07,2.424203
328,1606752600,2.00337e-05,2.003371e-05,-0.003124625000000001,2.514356859,0.02649683,0.003423661,0.007028438000000001,0.005422085,5.326178e-06,4.2646570000000004e-05,5.586508,38.7,1.2149000000000002e-06,1.4598130000000001e-06,1.1750142e-06,1.1234283e-06,5.443889e-07,4.0191180000000005e-07,3.43497e-07,3.5428050000000003e-07,8.436578e-07,6.125986000000001e-07,1.9433130000000002e-06,82.41107000000001,47.827090000000005,3.767825e-10,9.202668,0.0013323849999999997,0.11843342000000004,2.865563e-06,5.114286000000001e-07,0.001342513,0.10189115000000001,2.865563e-06,5.114286000000001e-07,0.0009007262,0.04063869,2.865563e-06,5.114286000000001e-07,0.001272695,0.07938536,2.865563e-06,5.114286000000001e-07,2.4243560000000004
328,1606753200,2.0741380000000003e-05,2.0741399999999998e-05,-0.06793357,3.4425693354000004,0.03264339,0.0034737439999999995,0.007094824,0.005462824,7.099625e-06,6.313242399999999e-05,6.629757000000001,53.7,1.1485871999999998e-06,1.440562e-06,1.2180298000000001e-06,1.3105905e-06,6.388672000000001e-07,4.621252e-07,3.603228e-07,3.437595e-07,8.538391999999999e-07,6.226896000000001e-07,1.971297e-06,81.47571000000002,46.720879999999994,3.8949689999999994e-10,9.195942999999998,0.001388671,0.12700456,2.882544e-06,4.88083e-07,0.0013925950000000002,0.11437507,2.882544e-06,4.88083e-07,0.0008767468,0.03837371999999999,2.882544e-06,4.88083e-07,0.0012403140000000002,0.07613039999999999,2.882544e-06,4.88083e-07,2.4241699999999997
328,1606753800,1.7616920000000002e-05,1.7616920000000002e-05,0.022546594,0.9733614019999999,0.02277963,0.003315964,0.006846924999999999,0.005311034000000001,2.3900041000000005e-06,2.2641459e-05,4.16263,21.1,1.2215929999999999e-06,1.35598e-06,8.262426999999999e-07,6.778849e-07,4.3978250000000005e-07,3.6455129999999997e-07,3.021591e-07,2.674545e-07,8.014309e-07,6.221461000000001e-07,1.929213e-06,84.10178999999998,50.255190000000006,3.1560750000000004e-10,9.224617,0.0012550639999999997,0.08139761999999999,3.0489650000000005e-06,5.286504e-07,0.0012645769999999998,0.08219420000000001,3.0489650000000005e-06,5.286504e-07,0.0009156062,0.0422151,3.0489650000000005e-06,5.286504e-07,0.0012424299999999997,0.07643216,3.0489650000000005e-06,5.286504e-07,2.424387
328,1606754400,1.685451e-05,1.685452e-05,0.006924656000000001,0.03502835,0.017920360000000003,0.0032742,0.006744722999999999,0.005237091,1.2313409e-06,1.1360884999999999e-05,3.7370240000000003,14.0,1.171614e-06,1.333429e-06,7.783358000000001e-07,5.491324e-07,4.119833e-07,3.454867e-07,2.942822e-07,2.4112790000000005e-07,7.600108e-07,6.192004999999999e-07,1.9226050000000004e-06,84.83351,51.18029,2.9665640000000003e-10,9.233258000000003,0.001228917,0.07449969,2.9854169999999997e-06,5.193768e-07,0.0012478279999999999,0.07687360000000001,2.9854169999999997e-06,5.193768e-07,0.0009035459,0.040623929999999996,2.9854169999999997e-06,5.193768e-07,0.001227386,0.07332052000000001,2.9854169999999997e-06,5.193768e-07,2.424296
328,1606755000,1.8835819999999998e-05,1.8835830000000002e-05,-0.043649743000000005,1.94817258,0.02470615,0.00337497,0.006915823,0.005363825,4.2811162e-06,4.0309184999999996e-05,5.126295999999999,32.6,1.1869290000000002e-06,1.3823909999999998e-06,1.0658511e-06,8.943228999999999e-07,5.212033e-07,3.737915e-07,3.5797250000000004e-07,2.875589e-07,8.017170999999999e-07,6.155088e-07,1.9306490000000005e-06,82.8861,48.48854,3.451171e-10,9.211502999999999,0.001305205,0.10021815999999999,2.876742e-06,5.126631999999999e-07,0.001321354,0.09842129,2.876742e-06,5.126631999999999e-07,0.0009085598,0.040766540000000004,2.876742e-06,5.126631999999999e-07,0.0012422319999999998,0.07600461,2.876742e-06,5.126631999999999e-07,2.424334
328,1606755600,1.7293750000000004e-05,1.7293750000000004e-05,-0.0022201949999999995,0.41439952399999996,0.01956306,0.003295844,0.006813573000000001,0.005285669000000001,2.039176e-06,1.9230291e-05,4.048443,21.0,1.1904369999999998e-06,1.3650500000000002e-06,8.255132000000001e-07,6.693630000000001e-07,4.332396e-07,3.4286299999999996e-07,2.8273330000000005e-07,2.436476e-07,7.638979e-07,6.188839e-07,1.9112039999999997e-06,84.28434999999999,50.28256,3.0973499999999996e-10,9.224882000000001,0.0012404620000000001,0.07786811,2.7675820000000003e-06,5.226716e-07,0.0012555379999999998,0.08292258,2.7675820000000003e-06,5.226716e-07,0.0009143928,0.041908530000000006,2.7675820000000003e-06,5.226716e-07,0.001240864,0.07558092,2.7675820000000003e-06,5.226716e-07,2.424301
328,1606756200,1.8248149999999996e-05,1.8248149999999996e-05,0.0031699431999999994,1.038881134,0.022827030000000005,0.003353072,0.0068859379999999994,0.005354986,3.4624368000000006e-06,3.2460178000000005e-05,4.685121999999999,32.2,1.181413e-06,1.3784389999999998e-06,9.396362999999999e-07,8.189283999999999e-07,5.008603e-07,3.6752080000000004e-07,3.1949939999999996e-07,2.612992e-07,7.992190999999999e-07,6.162477e-07,1.940977e-06,83.47375,49.29723,3.301363e-10,9.218682,0.001289794,0.09193699000000001,3.028276e-06,5.201392e-07,0.001303782,0.09224688,3.028276e-06,5.201392e-07,0.0009039448999999999,0.04053988,3.028276e-06,5.201392e-07,0.001241337,0.07509488,3.028276e-06,5.201392e-07,2.424232
328,1606756800,1.7674988888888887e-05,1.7675011111111108e-05,-0.0028353205555555552,0.29089621222222223,0.018944055555555558,0.0033314744444444444,0.006848806666666667,0.005333622222222222,2.1018544444444446e-06,2.003468888888889e-05,4.254133333333333,25.88888888888889,1.2311511111111112e-06,1.372772222222222e-06,9.21553777777778e-07,6.579086666666667e-07,4.4433877777777776e-07,3.5090233333333334e-07,2.8699044444444446e-07,2.6200822222222223e-07,7.724626666666667e-07,6.230526666666665e-07,1.9143433333333333e-06,84.12905555555555,49.83403333333334,3.182957777777778e-10,9.223871111111112,0.0012646855555555555,0.08429515555555556,2.7986566666666667e-06,5.21482888888889e-07,0.0012875477777777775,0.08446392222222222,2.7986566666666667e-06,5.21482888888889e-07,0.0009275783333333335,0.04274185555555556,2.7986566666666667e-06,5.21482888888889e-07,0.0012385633333333334,0.07573252222222222,2.7986566666666667e-06,5.21482888888889e-07,2.4244266666666667
328,1606757400,1.872253e-05,1.8722540000000002e-05,0.004532042,1.6570046335000002,0.025064580000000003,0.00336643,0.006887135999999999,0.005360076,4.4871071e-06,3.8058027e-05,4.77682,32.5,1.2360509999999998e-06,1.3457459999999999e-06,1.0349936e-06,9.814588999999998e-07,4.5136280000000003e-07,3.596926e-07,3.036612e-07,2.7225260000000003e-07,8.113432999999999e-07,6.142477999999999e-07,1.950439e-06,83.42022999999999,49.07976,3.4385770000000003e-10,9.215818,0.001289383,0.09750018,2.9721780000000003e-06,5.197084000000001e-07,0.001298411,0.09662727,2.9721780000000003e-06,5.197084000000001e-07,0.0009126841,0.04133675,2.9721780000000003e-06,5.197084000000001e-07,0.0012533330000000001,0.0765402,2.9721780000000003e-06,5.197084000000001e-07,2.424262
328,1606758000,1.716098e-05,1.716101e-05,-0.014035258700000003,0.10027188840000001,0.018641849999999998,0.00329958,0.006777353999999999,0.005282373999999999,1.5885946000000002e-06,1.4849742000000001e-05,4.069204,18.5,1.2033529999999998e-06,1.3783109999999999e-06,8.418586999999998e-07,5.598875000000001e-07,4.201342e-07,3.38001e-07,2.872301e-07,2.5522590000000005e-07,7.509646e-07,6.150873e-07,1.930446e-06,84.50225,50.515570000000004,3.051862e-10,9.229391,0.001227798,0.0748211,2.74117e-06,5.056179999999999e-07,0.001275826,0.08243086000000001,2.74117e-06,5.056179999999999e-07,0.0009156007999999999,0.041126750000000004,2.74117e-06,5.056179999999999e-07,0.001239558,0.07520170000000001,2.74117e-06,5.056179999999999e-07,2.424376
328,1606758600,1.681218e-05,1.6812199999999998e-05,-0.008011851599999998,0.004709444,0.016140559999999998,0.0032698249999999996,0.006742711,0.005265072000000001,1.1851509e-06,1.0997764e-05,3.6730090000000004,11.2,1.166853e-06,1.35429e-06,7.614639e-07,5.472786999999999e-07,4.006607e-07,3.394418e-07,2.8262530000000003e-07,2.513358e-07,7.600470000000001e-07,6.218506000000001e-07,1.920234e-06,84.87288000000001,51.28828,2.955882e-10,9.233571000000001,0.0012295860000000002,0.07413344999999999,3.074779e-06,5.024191999999999e-07,0.001231825,0.0745535,3.074779e-06,5.024191999999999e-07,0.0008923746,0.03936031,3.074779e-06,5.024191999999999e-07,0.0012426070000000002,0.07570690000000001,3.074779e-06,5.024191999999999e-07,2.4243050000000004
