StationID,TimeStamp,magn@var,magn@power,magn@skew,magn@kurt,magn@abs_max,magn@abs_mean,magn@abs_max_top5p,magn@abs_max_top10p,magn@energy_sstd,magn@energy_smax,magn@power_0_5,magn@power_5_10,magn@power_10_15,magn@power_15_20,magn@power_20_25,magn@power_25_30,magn@power_30_35,magn@power_35_40,magn@power_40_60,magn@power_140_160,magn@power_other,magn@frequency_center,magn@mean_square_frequency,magn@variance_frequency,magn@frequency_entropy,magn@level4d_abs_mean,magn@level4d_energy,magn@level4d_energy_smax,magn@level4d_energy_sstd,magn@level5d_abs_mean,magn@level5d_energy,magn@level5d_energy_smax,magn@level5d_energy_sstd,magn@level6a_abs_mean,magn@level6a_energy,magn@level6a_energy_smax,magn@level6a_energy_sstd,magn@level6d_abs_mean,magn@level6d_energy,magn@level6d_energy_smax,magn@level6d_energy_sstd,magn@ulf_abs_mean,magn@ulf_var,magn@ulf_power,magn@ulf_skew,magn@ulf_kurt,magn@ulf_abs_max,magn@ulf_abs_max_top5p,magn@ulf_abs_max_top10p,magn@ulf_energy_sstd,magn@ulf_energy_smax
115,1606752000,0.9929238180000001,0.9930543239999998,0.0005234930000000007,-1.163993,1.2456757,0.7030601300000001,1.1513222,1.0583199799999998,0.036058757700000006,0.452683917,0.00013392609999999998,3.74762212e-06,3.7283120700000003e-06,4.4380420900000005e-06,6.581715399999999e-06,7.865185880000001e-06,1.163317119e-05,2.242740402e-05,0.49624057799999993,8.625576999999999e-05,7.122065e-05,61.96277,50.03238,3.30172753e-05,6.37915,0.012524365,10.59967348,0.00075351383,6.470600599999999e-05,0.025657838999999998,43.9189935,0.00075351383,6.470600599999999e-05,0.012499850000000002,18.492847,0.00075351383,6.470600599999999e-05,0.0019389087999999999,14.77708255,0.00075351383,6.470600599999999e-05,0.011435949999999999,6.482203999999999e-06,0.00013724850000000003,-1.4714475999999999,42.7460267,-0.0008035369999999997,-0.007768608000000001,-0.008600347,3.0608140000000004e-06,6.678598e-05
115,1606752600,0.6498586400000002,0.6499892,-0.0010990572,-0.9704401,1.3066899,0.6599354,1.1204589,0.9721423999999999,0.063318376,0.37632583000000003,0.0001327953,2.1197721e-06,2.155052e-06,2.4691547e-06,3.8255899e-06,4.7967259e-06,6.533469999999999e-06,1.3125577999999998e-05,0.32470768,0.00013692803,4.794959e-05,62.21165,50.15392,2.1614789000000002e-05,6.160929,0.011606987000000001,6.8023766,0.00100007809,8.709730699999999e-05,0.023810551,28.331426999999998,0.00100007809,8.709730699999999e-05,0.012659690000000001,20.817593,0.00100007809,8.709730699999999e-05,0.0021307504,17.3449762,0.00100007809,8.709730699999999e-05,0.011441030000000001,6.445957e-06,0.000137315,-0.045303208000000005,1.1526629199999998,0.001853974,-0.007398062999999999,-0.008316688,2.7940300000000003e-06,6.299831000000002e-05
115,1606753200,1.1322788,1.132411,0.00803160797,-1.2235895,1.5783491,0.8726084000000001,1.4283425000000003,1.3016275,0.088286845,0.5780504200000001,0.0001327516,1.5297565999999999e-06,1.4796214000000001e-06,1.8641109000000002e-06,2.9199347e-06,3.4914393999999995e-06,5.6830587e-06,1.2508569000000003e-05,0.56372009,0.0023014757200000005,8.769660400000001e-05,65.19976999999999,51.07046,3.7673418e-05,5.937611,0.015323508999999999,11.937114,0.0008270583899999999,7.134738900000001e-05,0.03125616,49.650909,0.0008270583899999999,7.134738900000001e-05,0.01275337,21.086816,0.0008270583899999999,7.134738900000001e-05,0.0022495582,17.409286799999997,0.0008270583899999999,7.134738900000001e-05,0.01146392,4.185315000000001e-06,0.0001355947,-0.03997112700000001,2.5392864400000006,-0.00137659,-0.008230743,-0.008973766000000001,2.6876220000000005e-06,6.106300000000001e-05
115,1606753800,0.371553155,0.371684491,-0.01680111,-1.3565019999999999,0.7919115000000001,0.48050012999999997,0.71953404,0.68132039,0.0111611801,0.16985396300000002,0.0001316174,2.7446369e-07,2.4917360000000004e-07,3.5240372000000005e-07,6.0521076e-07,6.4067643e-07,1.07065844e-06,2.6064542000000002e-06,0.18549456,0.00023883120000000002,3.7190799e-05,65.0937,50.73739,1.23774767e-05,5.974686,0.008399370100000001,3.8975262299999995,0.00021552327999999998,1.5451747000000002e-05,0.017290644,16.3146096,0.00021552327999999998,1.5451747000000002e-05,0.01211697,8.557239,0.00021552327999999998,1.5451747000000002e-05,0.0012620546,4.6504012,0.00021552327999999998,1.5451747000000002e-05,0.011463290000000001,2.0761366000000005e-06,0.0001334824,-0.15129339800000002,1.8834791,-0.0038043300000000003,-0.009267824999999999,-0.009744692,2.6179580000000003e-06,6.064661999999999e-05
115,1606754400,0.46005482400000003,0.460186091,4.7671000000000174e-05,-0.24129949999999994,0.8468122000000001,0.4601843,0.71788483,0.6731098400000001,0.011652306880000001,0.213976064,0.0001315275,4.4383319000000006e-07,4.0718522300000007e-07,5.69177602e-07,8.9082489e-07,9.8094801e-07,1.74241835e-06,4.011245980000001e-06,0.22994697300000003,4.3672908e-05,2.7315046e-05,66.12793,50.556920000000005,1.53199158e-05,6.248479000000001,0.008074769,4.78397693,0.00023109010999999998,1.7274507999999997e-05,0.016698345999999996,20.085873,0.00023109010999999998,1.7274507999999997e-05,0.012117730000000002,10.060709,0.00023109010999999998,1.7274507999999997e-05,0.0012552795000000002,6.18365968,0.00023109010999999998,1.7274507999999997e-05,0.011452450000000001,2.2016446000000002e-06,0.0001333041,0.5707740200000001,35.86613701,-0.0022365059999999997,-0.009415036,-0.009874418,2.826553e-06,6.410689e-05
115,1606755000,0.16234228,0.16247335999999998,-0.013381008,-1.0379572,0.5773676,0.2752682,0.48399020000000004,0.4091003000000001,0.0231724151,0.10184088399999999,0.00013149589999999998,4.097719e-07,4.502099e-07,5.908787e-07,7.419644999999999e-07,8.499365e-07,1.4068811e-06,2.1721916e-06,0.081038471,0.00011363400000000002,1.2050137999999997e-05,67.44753,50.80174000000001,5.4115903e-06,6.561292,0.00491824,1.6980909999999998,0.00019780585000000003,1.4174956999999998e-05,0.009925568000000001,7.0378112999999995,0.00019780585000000003,1.4174956999999998e-05,0.01182023,6.494757999999999,0.00019780585000000003,1.4174956999999998e-05,0.0008808362,2.6728472999999995,0.00019780585000000003,1.4174956999999998e-05,0.011458400000000002,2.581336e-06,0.00013387379999999999,0.016843397,0.38309142000000007,-0.004238841,-0.008824415,-0.009416486999999998,2.491481e-06,5.939920999999999e-05
115,1606755600,0.202130262,0.202261588,-0.0020457506999999996,-1.2462968,0.6900213,0.35326272,0.5792802700000002,0.5191283099999999,0.027433229800000004,0.13024723300000002,0.00013182599999999998,6.986097999999999e-07,7.456015999999999e-07,7.939696e-07,1.7122864999999996e-06,2.1156968e-06,1.9569782e-06,3.7841455e-06,0.10037308600000001,0.00066352204,1.6158511999999997e-05,66.86124000000001,52.22632,6.730535200000001e-06,6.489597000000001,0.006421249999999999,2.1959427000000002,0.00033789994,2.6879806000000003e-05,0.012468057000000001,8.7438671,0.00033789994,2.6879806000000003e-05,0.01203264,9.02111,0.00033789994,2.6879806000000003e-05,0.0012231381000000002,5.28624234,0.00033789994,2.6879806000000003e-05,0.011452430000000001,5.926452e-06,0.0001370622,-0.07687534599999998,2.60244331,0.0003056038999999996,-0.007486756999999999,-0.008433984,2.962229e-06,6.539974e-05
115,1606756200,0.006316302600000001,0.0064465623,-0.018867150000000003,-0.9820925,0.13294160000000002,0.05667814,0.08831523999999999,0.07526482,0.00105190719,0.004762268399999999,0.0001303686,5.4099149999999995e-08,6.368478600000001e-08,1.0803998499999999e-07,3.61362306e-07,5.9642448e-07,3.8018432199999996e-07,3.7455804e-07,0.0030665825,8.520949e-05,4.318938e-06,76.88909,49.84946000000001,2.1813887e-07,6.897614,0.0012889464,0.12565056000000002,6.0882150000000015e-05,2.137639e-06,0.0020090277000000003,0.27427172999999994,6.0882150000000015e-05,2.137639e-06,0.01145379,3.9863860000000004,6.0882150000000015e-05,2.137639e-06,0.000302601,0.11524175700000001,6.0882150000000015e-05,2.137639e-06,0.011412460000000001,2.1153055e-06,0.00013236039999999996,-0.223800138,0.5971890799999999,-0.006309356,-0.009426445,-0.009938759000000002,2.4194860000000003e-06,5.846823e-05
115,1606756800,0.0007842976999999999,0.000914381,0.02615506,-1.227611,0.043313819999999996,0.025432149999999997,0.031200959999999993,0.0263633,5.950485000000001e-05,0.0004835275,0.000130178,1.552086e-08,8.740721e-09,6.687077e-09,1.0856488e-08,1.7312879000000002e-08,1.3456595e-08,2.0841284e-08,0.0003481021,4.200439e-05,1.8534469999999997e-06,78.92445000000001,45.44794,3.467155e-08,6.679695,0.000440837,0.009525353999999998,5.7376129999999996e-05,1.945941e-06,0.0008361829000000001,0.03101262,5.7376129999999996e-05,1.945941e-06,0.01141373,3.9020540000000006,5.7376129999999996e-05,1.945941e-06,0.00017418959999999998,0.01876578,5.7376129999999996e-05,1.945941e-06,0.01140405,2.6479689999999997e-07,0.0001303189,-0.7046945,1.8578956399999995,-0.009747771000000002,-0.010686900000000001,-0.01081517,2.4625430000000003e-06,5.945196e-05
115,1606757400,0.0005791419,0.0007089602000000001,0.051410319999999995,-1.2325820000000003,0.032776,0.02168217,0.024338239999999997,0.019388093000000002,5.0851239e-05,0.0003635876,0.00012990940000000002,1.3106230000000002e-08,6.466362e-09,3.7044890000000004e-09,4.832772e-09,9.129382000000001e-09,5.7082570000000014e-09,9.440983999999998e-09,0.000250095,3.7669040000000004e-05,1.6634329999999999e-06,80.69417,42.6231,2.7860780000000003e-08,6.624279,0.0003666486,0.0069050399999999994,5.683055e-05,1.955042e-06,0.0006756771999999999,0.022616294,5.683055e-05,1.955042e-06,0.01139845,3.8867339999999997,5.683055e-05,1.955042e-06,0.00016344400000000003,0.010719943000000001,5.683055e-05,1.955042e-06,0.011394099999999999,2.4054550000000005e-07,0.000130067,-0.49713589999999996,0.18167276,-0.009751606999999999,-0.010709930000000001,-0.01083114,2.3956470000000002e-06,5.828114e-05
