StationID,TimeStamp,magn@var,magn@power,magn@skew,magn@kurt,magn@abs_max,magn@abs_mean,magn@abs_max_top5p,magn@abs_max_top10p,magn@energy_sstd,magn@energy_smax,magn@power_0_5,magn@power_5_10,magn@power_10_15,magn@power_15_20,magn@power_20_25,magn@power_25_30,magn@power_30_35,magn@power_35_40,magn@power_40_60,magn@power_140_160,magn@power_other,magn@frequency_center,magn@mean_square_frequency,magn@variance_frequency,magn@frequency_entropy,magn@level4d_abs_mean,magn@level4d_energy,magn@level4d_energy_smax,magn@level4d_energy_sstd,magn@level5d_abs_mean,magn@level5d_energy,magn@level5d_energy_smax,magn@level5d_energy_sstd,magn@level6a_abs_mean,magn@level6a_energy,magn@level6a_energy_smax,magn@level6a_energy_sstd,magn@level6d_abs_mean,magn@level6d_energy,magn@level6d_energy_smax,magn@level6d_energy_sstd,magn@ulf_abs_mean,magn@ulf_var,magn@ulf_power,magn@ulf_skew,magn@ulf_kurt,magn@ulf_abs_max,magn@ulf_abs_max_top5p,magn@ulf_abs_max_top10p,magn@ulf_energy_sstd,magn@ulf_energy_smax
149,1606787400,3.63292,3.6330259999999996,-0.0006806287999999999,-1.579936,3.09302,1.7431560000000001,2.5649279999999997,2.454974,0.09999126,1.637216,0.00011022036,8.29786e-06,8.471186e-06,8.700775e-05,1.756278e-05,7.184212e-05,3.856622e-05,5.921632e-05,1.8026900000000001,0.01299226,0.00048254760000000004,65.76559999999999,50.74574,0.00012082099999999999,6.29013,0.031975039999999996,44.3609,0.0015766842,0.0001413541,0.062266339999999996,160.4444,0.0015766842,0.0001413541,0.0127332,50.75188,0.0015766842,0.0001413541,0.004396829999999999,47.704600000000006,0.0015766842,0.0001413541,0.01543558,0.00027073550000000004,0.0003749914,-0.18229558,5.657295400000001,0.0895954,0.016649262,0.009826066,0.0001128231,0.0006453244
149,1606788000,3.9365229999999998,3.936666,0.002294202,-1.578848,3.130483,1.8105049999999998,2.66378,2.554879,0.11168658000000001,1.8209790000000001,0.00014922879999999998,8.146047e-06,1.0685879e-05,1.5705273e-05,2.5677540000000002e-05,2.66819e-05,4.5384500000000006e-05,8.786885e-05,1.9568350000000003,0.01072445,0.0004760538999999999,65.7064,50.592780000000005,0.0001308479,6.513332,0.03183235,41.98528,0.0016428948000000003,0.000145514,0.0644444,170.72390000000001,0.0016428948000000003,0.000145514,0.01447973,54.08802000000001,0.0016428948000000003,0.000145514,0.004514693,49.61736,0.0016428948000000003,0.000145514,0.012828899999999999,6.619027000000001e-05,0.000209262,-0.44293842699999997,22.792970000000004,0.053017020000000005,0.0002671354300000001,-0.005047252,4.5723220000000004e-05,0.0003488591
149,1606788600,3.7416159999999996,3.7417789999999997,0.00011306758999999997,-1.584472,3.0438549999999998,1.770946,2.593465,2.479426,0.11420207000000002,1.752774,0.0001711025,1.0496722e-05,1.5154469999999998e-05,1.9841827e-05,2.7171769999999994e-05,3.0922250000000004e-05,4.755588e-05,7.947436e-05,1.856499,0.01361785,0.0004496356,67.24083,50.767129999999995,0.0001243929,6.444959,0.03156787000000001,41.45084000000001,0.0027441936,0.00024642517,0.06300862,163.54410000000001,0.0027441936,0.00024642517,0.01534727,64.601898,0.0027441936,0.00024642517,0.00479197,60.372659,0.0027441936,0.00024642517,0.01369968,8.553840999999998e-05,0.0002474366,-0.016620219999999998,4.385612,0.05253747999999999,0.0025185430000000003,-0.0020771517,3.9940709999999996e-05,0.00032224109999999995
149,1606789200,4.539365,4.539541249999999,0.0006400426250000001,-1.58279625,3.25041125,1.94475875,2.86129,2.7419425,0.11323381249999999,2.08097875,0.00018902512500000002,1.5782102500000003e-05,2.001485375e-05,2.3813109999999998e-05,3.4396537499999994e-05,4.00163e-05,6.421222500000001e-05,0.00010915665,2.2545275,0.0143999,0.0004341985,64.6790125,50.678850000000004,0.00015086425,6.4566225,0.034311262499999995,48.627175,0.0028602573750000004,0.0002554631625,0.0693485125,198.30525,0.0028602573750000004,0.0002554631625,0.015994587499999997,69.874625,0.0028602573750000004,0.0002554631625,0.0048618325,65.41306499999999,0.0028602573750000004,0.0002554631625,0.0139360625,6.20871125e-05,0.000237711875,0.0643145875,8.48614375,0.0526990125,-0.00120380925,-0.00598712375,3.46670375e-05,0.00030218249999999997
149,1606789800,3.5992249999999997,3.5994029999999997,0.0026990213,-1.587566,3.017793,1.736034,2.532976,2.4222360000000003,0.10466941,1.6715879999999999,0.0001829841,9.342735e-06,1.4955363e-05,7.248207200000001e-05,3.7998790999999995e-05,5.0475016e-05,6.608785e-05,8.715247e-05,1.7848700000000002,0.013745698,0.0006510729,68.28967000000002,50.79985,0.0001196171,6.478467,0.03181267,44.22334,0.0016122936,0.000142481273,0.06182733,158.2376,0.0016122936,0.000142481273,0.01564244,55.545939999999995,0.0016122936,0.000142481273,0.004466514999999999,50.407070000000004,0.0016122936,0.000142481273,0.01699165,0.00025545843,0.0004322429,0.022541669100000005,4.435159199999999,0.08688536999999999,0.0114825425,0.002255757000000001,9.314347e-05,0.0005413971
149,1606790400,3.311043,3.3112380000000003,0.00103834272,-1.611627,2.803062,1.6702869999999996,2.382034,2.311383,0.0786225,1.5412659999999998,0.00020043399999999999,8.003839000000001e-06,1.1320247999999998e-05,1.6348551e-05,2.1890071000000003e-05,2.6282077999999997e-05,3.5544154000000005e-05,6.588811e-05,1.6464199999999998,0.00856231,0.0003470576,66.00149000000002,50.55229,0.00011008837,6.219967,0.02947419,36.29325000000001,0.0020707716899999997,0.00018300433399999998,0.05925965,144.6599,0.0020707716899999997,0.00018300433399999998,0.01612127,52.138989,0.0020707716899999997,0.00018300433399999998,0.003984938,46.358596999999996,0.0020707716899999997,0.00018300433399999998,0.014654780000000001,6.5318525e-05,0.0002597304,0.0194348725,8.118655899999998,0.0516206982,-0.0026700600000000006,-0.007677324000000001,3.214721e-05,0.00023429133
149,1606791000,2.5168179999999998,2.5170190000000003,0.0020164336,-1.6244039999999997,2.459249,1.458263,2.059452,2.010585,0.0277571,1.0807011999999998,0.00020616749999999997,6.1237807e-06,8.888243400000001e-06,1.5807880800000003e-05,2.6634465e-05,3.5815898e-05,4.5132582999999996e-05,7.176357800000002e-05,1.250371,0.0073877100000000005,0.00043634217000000007,66.78017000000001,50.63812,8.365772000000001e-05,6.518772,0.026118239999999997,29.36571,0.0037388077,0.0003357312,0.05156999999999999,109.34979000000001,0.0037388077,0.0003357312,0.01690182,69.44337,0.0037388077,0.0003357312,0.004358481000000001,65.00995099999999,0.0037388077,0.0003357312,0.01544987,0.000100624419,0.00030300350000000005,-0.06696867499999999,16.76785261,0.0555070947,-0.003126233,-0.009234396,4.8858504e-05,0.00030810703
149,1606791600,3.155525,3.155734,-0.0019437483999999998,-1.610652,2.6632939999999996,1.6262940000000001,2.319746,2.2448920000000006,0.06085955,1.3716750000000002,0.0002191508,1.1744801e-05,1.5407833999999998e-05,2.1665834999999994e-05,3.500767e-05,4.516353e-05,5.691556e-05,9.168869999999999e-05,1.569224,0.007827897,0.00042225780000000005,64.09722000000001,50.51237999999999,0.00010489351,6.54842,0.02929965,36.95191,0.0032252495,0.00028830788,0.057949280000000006,138.92429999999996,0.0032252495,0.00028830788,0.01702617,65.21506,0.0032252495,0.00028830788,0.004421233,60.602738,0.0032252495,0.00028830788,0.01573918,0.00010835305199999999,0.00031705739999999996,-0.5299685300000001,18.8422401,0.047762973,-0.0027277840000000005,-0.008741470000000001,5.267538e-05,0.00034409329999999995
149,1606792200,3.429837,3.430051,-0.0008600088,-1.6200609999999998,3.019068,1.7025919999999999,2.403974,2.3279959999999997,0.09362816999999998,1.5873659999999998,0.0002224818,1.2201089999999998e-05,1.7509888e-05,2.8058931999999994e-05,3.7626703999999994e-05,4.7388094e-05,6.210567000000001e-05,9.854463e-05,1.70339,0.010589916000000001,0.0006239069000000001,67.02369,50.65838000000001,0.00011394605000000001,6.638529,0.030552020000000003,40.53716,0.0036332795000000003,0.0003259139,0.06031135,150.1445,0.0036332795000000003,0.0003259139,0.017546529999999998,76.95930000000001,0.0036332795000000003,0.0003259139,0.004936311,71.86310999999999,0.0036332795000000003,0.0003259139,0.016587280000000003,0.00017906188900000002,0.00039316840000000003,3.4195024000000003,167.5777721,0.15327080899999998,0.0038676779000000007,-0.0048314003,0.00017366274099999999,0.0015795242000000002
149,1606792800,3.962513,3.962733,-0.0010157874400000002,-1.6463630000000002,3.102543,1.834046,2.543514,2.466976,0.08468146,1.8236909999999997,0.0002248323,1.0559299999999997e-05,1.9720778e-05,3.1509084e-05,3.614729e-05,4.499092e-05,5.891900000000001e-05,0.00010143362,1.9633040000000002,0.017006039999999997,0.0006357052,67.59945,50.89808000000001,0.0001316675,6.665575,0.03245834,45.007189999999994,0.0040308229,0.00036158903000000004,0.06464918,172.5749,0.0040308229,0.00036158903000000004,0.017640680000000002,84.059741,0.0040308229,0.00036158903000000004,0.0050245080000000004,78.846187,0.0040308229,0.00036158903000000004,0.016872770000000002,0.00015996045999999998,0.00037856330000000005,-0.36171765,15.7753309,0.06493531200000001,0.0024511507000000003,-0.005172952,7.960546599999999e-05,0.00046450968
