StationID,TimeStamp,sound@var,sound@power,sound@skew,sound@kurt,sound@abs_max,sound@abs_mean,sound@abs_max_top5p,sound@abs_max_top10p,sound@energy_sstd,sound@energy_smax,sound@s_zero_rate,sound@s_zero_rate_max,sound@power_0_5,sound@power_5_10,sound@power_10_15,sound@power_15_20,sound@power_20_25,sound@power_25_30,sound@power_30_35,sound@power_35_40,sound@power_40_60,sound@power_140_160,sound@power_other,sound@frequency_center,sound@mean_square_frequency,sound@variance_frequency,sound@frequency_entropy,sound@level4d_abs_mean,sound@level4d_energy,sound@level4d_energy_smax,sound@level4d_energy_sstd,sound@level5d_abs_mean,sound@level5d_energy,sound@level5d_energy_smax,sound@level5d_energy_sstd,sound@level6a_abs_mean,sound@level6a_energy,sound@level6a_energy_smax,sound@level6a_energy_sstd,sound@level6d_abs_mean,sound@level6d_energy,sound@level6d_energy_smax,sound@level6d_energy_sstd,sound@mean
148,1606752000,0.00048225292999999993,0.00048225393000000006,0.06773095,22.9084882,0.16736757000000002,0.011356333,0.026515293000000002,0.016992476,0.000336990545,0.0021480792100000002,69.2958,199.2,0.00017206972400000002,4.9511756e-05,7.958424e-06,2.5762594e-06,1.2167131e-06,7.35052e-07,4.973915e-07,3.9928990000000003e-07,1.7552790000000002e-06,1.7435720000000002e-06,2.6640609999999996e-06,55.67748999999999,15.312197000000001,1.52429631e-08,8.533583000000002,0.0020661969999999997,0.30006469999999996,0.0016668705699999999,0.00021632813700000003,0.003465915,1.2517159000000002,0.0016668705699999999,0.00021632813700000003,0.006881147999999999,6.717792299999999,0.0016668705699999999,0.00021632813700000003,0.006167304,5.0883239,0.0016668705699999999,0.00021632813700000003,0.518068
148,1606752600,0.00023002203000000002,0.00023002234999999998,-0.10877300000000001,27.365935999999998,0.14713601,0.008463577000000002,0.018556272,0.011573878,0.00022488863999999996,0.0016824038,55.299290000000006,198.3,8.1603159e-05,2.045169e-05,3.4767010000000003e-06,1.3018557e-06,7.617629e-07,5.413016e-07,4.234788e-07,3.5766940000000005e-07,1.6808419999999997e-06,1.7544030000000002e-06,2.6581610000000002e-06,59.29787,14.424091,7.014542600000001e-09,8.635387,0.001716181,0.16398027999999998,0.0012057737400000001,0.000142473216,0.002500866,0.527335,0.0012057737400000001,0.000142473216,0.0048616020000000005,3.1840758,0.0012057737400000001,0.000142473216,0.004401192,2.3638846,0.0012057737400000001,0.000142473216,0.5250625
148,1606753200,0.00012325789999999997,0.00012325791999999997,-0.18307435999999996,6.657424000000001,0.07056862,0.006502626,0.014038966000000003,0.010015787000000002,8.3463462e-05,0.0006025220000000001,39.08993,142.5,3.98133e-05,1.0241573000000001e-05,2.4668980000000004e-06,1.0488634e-06,6.908318999999999e-07,5.134434e-07,4.144450000000001e-07,3.487706e-07,1.691962e-06,1.7469690000000002e-06,2.651928e-06,71.52592,31.036437999999997,3.5932803000000003e-09,8.940024,0.001613792,0.14054397999999999,0.00035245617999999995,5.003925e-05,0.0020408759999999996,0.3071042,0.00035245617999999995,5.003925e-05,0.00327328,1.6061992799999998,0.00035245617999999995,5.003925e-05,0.0030981700000000004,1.1043979,0.00035245617999999995,5.003925e-05,0.5280543
148,1606753800,0.00024835634,0.00024835654,0.0931268,4.55700877,0.09518726,0.009607966999999999,0.021609703,0.014557127999999999,0.000136161133,0.0007517362499999999,73.66959,174.7,8.312497599999999e-05,2.5786413000000003e-05,4.971207000000001e-06,1.7511252000000002e-06,9.188266e-07,6.22494e-07,4.564588e-07,3.89184e-07,1.739456e-06,1.7538749999999998e-06,2.6641729999999997e-06,61.661289999999994,21.564061000000002,7.5923171e-09,8.700616,0.0019051419999999999,0.21903068,0.000549945284,8.4389443e-05,0.003007442,0.7314739100000001,0.000549945284,8.4389443e-05,0.005740460000000001,3.3179455399999993,0.000549945284,8.4389443e-05,0.005160042,2.4775873,0.000549945284,8.4389443e-05,0.5267460999999999
148,1606754400,0.0008127208999999999,0.000812721,-0.17701806,5.225676999999999,0.15309635,0.016455619999999997,0.03847151,0.026517190000000003,0.00041131303,0.0024095209000000004,110.78887,230.7,0.00029496154999999997,8.543708000000001e-05,1.2912092e-05,3.607946e-06,1.4442888e-06,8.614612999999999e-07,5.35581e-07,4.215582e-07,1.7747909999999997e-06,1.745953e-06,2.658862e-06,47.56382,8.557815000000002,2.6097825000000007e-08,8.315641,0.002407225,0.41448640000000003,0.0016311208,0.00024305642000000001,0.004833121000000001,2.2411447000000004,0.0016311208,0.00024305642000000001,0.010669059,10.749412999999999,0.0016311208,0.00024305642000000001,0.009539366,9.571978999999999,0.0016311208,0.00024305642000000001,0.5606416000000001
148,1606755000,0.00027231619000000004,0.00027231623000000004,-0.5230740999999999,22.880308999999997,0.14838514,0.008881326,0.018249920000000003,0.012494586,0.000333581,0.0028523568,69.39965,190.9,9.608553e-05,2.6192552000000003e-05,3.9813040000000004e-06,1.5270203999999998e-06,8.645052e-07,5.903392999999999e-07,4.4299800000000003e-07,3.681732e-07,1.7251039999999997e-06,1.749163e-06,2.6313280000000005e-06,58.18053,13.859354,8.402506e-09,8.619607,0.0018187630000000004,0.1878299,0.0021801434900000005,0.00022677408000000007,0.0027937330000000005,0.6146389999999999,0.0021801434900000005,0.00022677408000000007,0.005291885000000001,3.8330499,0.0021801434900000005,0.00022677408000000007,0.0047656370000000005,2.8123145000000003,0.0021801434900000005,0.00022677408000000007,0.6024115
148,1606755600,0.0011678789,0.0011678790000000001,-0.4539165100000001,26.736811,0.2621996,0.01720297,0.04088499,0.02671812,0.00107635536,0.008735538900000001,109.54319000000001,221.5,0.00042625701,0.00012157476999999998,1.9178885000000003e-05,5.697148e-06,2.2795956000000003e-06,1.2528316e-06,7.795751e-07,5.320357e-07,1.9274170000000002e-06,1.7507449999999998e-06,2.708983e-06,43.9798,7.689121,3.7733301999999995e-08,8.208092,0.002648558,0.6385869000000001,0.0046322229,0.00059761027,0.005152658,3.0425557,0.0046322229,0.00059761027,0.01149814,16.857779,0.0046322229,0.00059761027,0.009985481000000001,12.687431999999998,0.0046322229,0.00059761027,0.5482187000000001
148,1606756200,0.000598788,0.0005987882,0.004896660000000002,23.326076299999997,0.24661125999999997,0.01457615,0.02900451,0.02143648,0.0007249007100000001,0.0068406669,131.474,213.5,0.0002117178,6.691939e-05,8.204829999999998e-06,3.090441e-06,1.452398e-06,7.955228e-07,5.777326e-07,4.373619e-07,1.7790970000000002e-06,1.7439650000000003e-06,2.675722e-06,47.629329999999996,8.521792,1.901786e-08,8.338335,0.0023707140000000003,0.31965239999999995,0.0058887939,0.0006075681699999999,0.004633484,1.543728,0.0058887939,0.0006075681699999999,0.009648897,9.470945,0.0058887939,0.0006075681699999999,0.008403043999999998,5.51343,0.0058887939,0.0006075681699999999,0.5034645
148,1606756800,0.00104751093,0.0010475144400000002,-0.26001588900000006,9.375986000000001,0.18413164999999998,0.015712534,0.038070969999999996,0.023366785,0.0007112062000000001,0.004429180600000001,89.45159,204.7,0.000394039871,9.891576999999998e-05,1.5540903000000004e-05,4.763969799999999e-06,1.9595673e-06,1.0641131000000002e-06,6.626808e-07,4.923629e-07,1.8752659999999998e-06,1.743991e-06,2.6994629999999998e-06,51.881400000000006,13.596460000000002,3.3909207999999996e-08,8.414964999999999,0.002437846,0.49529429999999997,0.0023849184,0.00038342460499999996,0.004625932,2.6807188999999996,0.0023849184,0.00038342460499999996,0.010351527000000001,15.145771699999997,0.0023849184,0.00038342460499999996,0.008882331,11.2084591,0.0023849184,0.00038342460499999996,0.5609742
148,1606757400,0.0007842992200000001,0.0007843042200000001,-0.6853537,38.285008,0.1721773,0.014167391000000001,0.031061453,0.021677114,0.00039465991999999996,0.0026824902000000005,74.90653,199.6,0.00027107773999999996,9.174999199999999e-05,1.4272362999999996e-05,4.5240272e-06,1.9554380999999997e-06,1.041421e-06,7.053871000000001e-07,4.943966e-07,1.856671e-06,1.7459180000000002e-06,2.7303979999999992e-06,54.20467,16.666173,2.5087247599999994e-08,8.497309,0.002475186,0.50127801,0.00150170442,0.00023594341599999998,0.004477266000000001,2.327613,0.00150170442,0.00023594341599999998,0.008830007999999999,10.483322300000001,0.00150170442,0.00023594341599999998,0.0077239330000000005,7.983596800000003,0.00150170442,0.00023594341599999998,0.5936929
