,Day,average_day_max_mean_magn,average_day_min_mean_magn,average_day_mean_max_magn,average_day_mean_min_magn,average_mean_magn,average_max_magn,average_min_magn,average_max_min_magn,average_lastday_mean_magn,average_lastday_max_magn,average_lastday_min_magn,average_lastday_max_min_magn,diff_1_day_max_mean_magn,diff_1_day_min_mean_magn,diff_1_day_mean_max_magn,diff_1_day_mean_min_magn,diff_1_mean_magn,diff_1_max_magn,diff_1_min_magn,diff_1_max_min_magn,diff_1_lastday_mean_magn,diff_1_lastday_max_magn,diff_1_lastday_min_magn,diff_1_lastday_max_min_magn,average_day_max_mean_sound,average_day_min_mean_sound,average_day_mean_max_sound,average_day_mean_min_sound,average_mean_sound,average_max_sound,average_min_sound,average_max_min_sound,average_lastday_mean_sound,average_lastday_max_sound,average_lastday_min_sound,average_lastday_max_min_sound,diff_1_day_max_mean_sound,diff_1_day_min_mean_sound,diff_1_day_mean_max_sound,diff_1_day_mean_min_sound,diff_1_mean_sound,diff_1_max_sound,diff_1_min_sound,diff_1_max_min_sound,diff_1_lastday_mean_sound,diff_1_lastday_max_sound,diff_1_lastday_min_sound,diff_1_lastday_max_min_sound,label_M,label_long,label_lati
0,252,0.6719956574090868,-1.0696713425909132,1.107980272793702,-1.0026616550909133,-0.6638881356652373,0.6155206574090866,-1.4258853425909133,2.041406,-0.5848647939798014,0.4659206574090866,-1.4258853425909133,1.8918059999999999,0.8217797142857143,-1.1960370000000005,0.024268173076923076,-0.008490057057057054,-0.0030423663282571904,0.9560249999999999,-3.1444,4.1004249999999995,-0.0012614282407407418,0.691723,-1.1421080000000001,1.833831,-0.08527004252545854,-0.10297728123974426,-0.08532370286474424,-0.10375334686474429,-0.09364061901274004,-0.053817387239744253,-0.10402178723974426,0.0502044,-0.08532370286474424,-0.05505178723974426,-0.10062961723974426,0.04557783,0.0074040535714285744,-0.00440424842857143,0.00014544857185628743,-6.049074074073808e-07,4.3769047337278114e-05,0.021675220999999995,-0.017092560000000007,0.038767781,-6.049074074073808e-07,0.009308190000000008,-0.005802299999999996,0.015110490000000004,0,-1,-1
1,259,5.806054943123372,-1.4483758140194847,2.110128394104741,-0.5032730028419587,0.6818580206915301,8.175490657409085,-1.5008097425909133,9.676300399999999,1.9563554980340874,8.175490657409085,-1.4821181425909133,9.657608799999998,3.6313934285714287,-3.5094208571428576,0.017979617391304326,-0.007951977391304346,0.0028870379231356576,5.572954,-5.347337,10.920290999999999,0.0070421666666666645,5.2774,-5.302823,10.580223,-0.05273351581117284,-0.10391270223974423,-0.08527752655651442,-0.0901258450284942,-0.0879065724793746,-0.04780448723974426,-0.10402178723974426,0.0562173,-0.0871619966375221,-0.04785218723974426,-0.10383108123974426,0.055978894,0.015565244285714286,-0.012310651428571424,5.113843923240941e-05,-4.237590434782608e-05,-2.680755939524852e-07,0.023488969999999998,-0.023288100000000006,0.046777070000000004,3.188666666669047e-08,0.008114699999999996,-0.0081952,0.016309899999999995,0,-1,-1
2,266,6.163644943123371,-1.3505304854480562,1.8090430081035298,0.019109902626478513,0.4032886370667395,8.191310657409085,-1.4323183425909134,9.623628999999998,0.09766469907575331,4.760210657409087,-1.3222243425909133,6.082435,4.065949428571429,-4.271392857142859,0.00818173263888889,-0.021861961805555538,-0.001720955594145376,4.726660999999999,-4.84232,9.568980999999999,0.0012286527777777775,4.539047999999999,-4.572314,9.111362,-0.05002967295402998,-0.10383277438260138,-0.08702572930252445,-0.08999536898974424,-0.08961396440124145,-0.04867048723974425,-0.10383323123974425,0.055162744,-0.08989985797064708,-0.04867048723974425,-0.10383302423974426,0.05516253700000001,0.005313585714285721,-0.005120357142857147,1.5872432735425997e-05,-1.1442003472222208e-05,9.909100230709471e-08,0.007015799999999996,-0.0069665000000000005,0.013982299999999996,1.546423611110896e-07,0.006745600000000011,-0.006616199999999996,0.013361800000000007,0,-1,-1
3,273,7.277622085980513,-1.4318067997337707,2.2031716384854767,-0.1295281724520248,1.1801783184663033,8.178520657409086,-1.5180157425909133,9.6965364,1.1861474056699561,8.148630657409088,-1.4761972425909133,9.624827900000001,3.197187714285715,-3.6596862857142876,0.01362009895833331,-0.016613419130434768,-0.00038792611940298633,4.5722629999999995,-4.572031,9.144293999999999,-0.016613419130434768,3.0857899999999994,-3.88202,6.967809999999999,-0.05376473009688711,-0.10383246052545851,-0.08700252541307767,-0.09296838227200228,-0.08911966351741725,-0.04859238723974426,-0.10383387723974426,0.05524149,-0.09296838227200228,-0.055369787239744256,-0.10383180523974425,0.048462017999999996,0.01153773,-0.011093061428571428,2.9587069444444454e-05,-2.607244444444157e-07,6.7594301104228424e-06,0.02360677,-0.023874419999999993,0.04748118999999999,1.7153051612903238e-05,0.023029889999999997,-0.023874419999999993,0.04690430999999999,0,-1,-1
4,280,5.528979228837657,-1.383626385448056,1.5664010981756362,-0.013830065547434992,0.35879090376220507,8.166700657409086,-1.4922367425909133,9.6589374,0.1660393501174202,5.9656706574090865,-1.2921753425909133,7.257846,3.302807942857143,-3.452641285714288,0.001964186086956522,-0.00030165451388889053,0.0006420236418511058,4.0888376,-4.0484469999999995,8.1372846,0.0003382204861111145,3.8530699999999998,-3.4584199999999994,7.311489999999999,-0.052919530096887116,-0.10390057778260138,-0.08522521842898036,-0.0932534761545051,-0.0885512764257929,-0.048503687239744256,-0.10402178723974426,0.0555181,-0.08522521842898036,-0.05519798723974425,-0.10383088623974426,0.048632899000000014,0.019385376971428576,-0.024585833399999996,4.1642229166666674e-05,-3.990939629629629e-05,1.9015238095238288e-07,0.0278086538,-0.046719953800000005,0.0745286076,4.1642229166666674e-05,0.02464168,-0.008662200000000009,0.03330388000000001,0,-1,-1
5,287,6.7407620859805135,-1.428362214019485,1.9088098040059447,-0.0033599313061901375,0.6020710514911823,8.210520657409086,-1.4594454425909134,9.6699661,0.6104042735319275,5.707010657409086,-1.4055093425909133,7.112519999999999,4.927752857142858,-4.004308000000001,0.013176444444444418,-0.012968628272251303,-0.00014891689750692525,5.3386499999999995,-6.537709999999999,11.876359999999998,-0.00137010748560461,4.813219999999999,-3.680509999999999,8.49373,-0.0544603586683157,-0.1038705471683157,-0.08366111913818175,-0.09040733636714397,-0.08653932589865211,-0.051002587239744254,-0.10402178723974426,0.0530192,-0.08878220407467707,-0.055196787239744256,-0.10383078723974426,0.048634000000000004,0.01288968428571429,-0.019011774285714274,1.0182564299424208e-05,-4.525160069444444e-05,-5.162660291897334e-06,0.02592420999999999,-0.048425800000000005,0.07435001,1.0182564299424208e-05,0.00404678,-0.0018271899999999924,0.005873969999999992,4.9,105.36,32.38
6,294,6.631984943123372,-1.3523420140194848,0.6831898877755788,0.288201609957417,0.5237215361539702,6.968730657409088,-1.4917780425909133,8.460508700000002,0.46671178131833646,6.831790657409087,-1.3100513425909133,8.141842,5.497622857142858,-3.928185428571431,0.004203165794066318,-0.0009866160558464154,0.001183095770804912,6.13889,-4.68178,10.82067,-0.0001260488656195488,5.57831,-3.55738,9.13569,-0.06004007295402998,-0.1039355410718871,-0.08455951947396007,-0.10090651270543054,-0.09072240593698004,-0.052119387239744255,-0.10402178723974426,0.0519024,-0.0930105500397443,-0.06904008723974425,-0.10382922323974425,0.034789136,0.01911592428571429,-0.018076779285714273,6.396131529411764e-05,-5.6920024048096214e-05,6.9597169568020595e-06,0.035620009999999994,-0.036431295,0.072051305,-8.03349999999962e-07,0.003514100000000006,-0.004598700000000011,0.008112800000000017,0,-1,-1
7,301,6.96943494312337,-1.4280953568766275,1.7061940462979748,-0.011327645052451636,0.6157875577887661,7.236980657409086,-1.5372456425909133,8.774226299999999,0.03683094774189128,7.236980657409086,-1.5372456425909133,8.774226299999999,5.62032142857143,-3.3055425714285747,0.002004081230769239,-0.004676632989690722,-0.0007915542834686924,6.277989999999999,-3.9187569999999994,10.196746999999998,-0.002936950554675118,6.277989999999999,-3.1044399999999994,9.38243,-0.06052641581117284,-0.10388593923974428,-0.08798354233109996,-0.09875746648260139,-0.09340268154494592,-0.040103387239744256,-0.10402178723974426,0.0639184,-0.09390566813943078,-0.040103387239744256,-0.10402178723974426,0.0639184,0.016357437142857142,-0.021986795714285697,6.304621714285717e-05,-7.111733678756477e-05,-4.3675061481269685e-06,0.027229820000000002,-0.0639184,0.09114822,-2.139631974921633e-05,0.021108599999999998,-0.0639184,0.08502699999999999,0,-1,-1
8,308,6.971680657409086,-1.4992502854480563,0.10892279660065086,-0.08446623572396042,-0.0011132924850565436,7.699100657409087,-1.5353939425909133,9.2344946,-0.08446623572396042,7.699100657409087,-1.5020210425909133,9.2011217,5.612873714285716,-5.160163571428575,0.00283196309314587,-0.0020572200968523168,1.9455681016231346e-05,8.616485,-7.83376,16.450245000000002,0.0004650909871244626,8.616485,-7.83376,16.450245000000002,-0.05252888723974426,-0.10393675617220999,-0.09021941193993402,-0.09550735866965086,-0.09164587411509041,-0.04318028723974426,-0.10402178723974426,0.0608415,-0.09228357242749353,-0.056771287239744256,-0.10400550003974425,0.047234212799999994,0.01003973,-0.01640735285714285,2.9307913551401935e-05,-4.535294454713498e-05,-2.382879084967324e-06,0.028070499999999998,-0.045795999999999996,0.0738665,4.983159544159511e-06,0.01907486,-0.014874700000000005,0.033949560000000004,0,-1,-1
9,315,6.214486847885277,-1.5132197378290082,-0.0578497451441045,-0.4448808459473955,-0.3016005945158226,6.400530657409086,-1.5382923425909132,7.938822999999999,-0.4448808459473955,6.400530657409086,-1.5381151425909132,7.9386458,4.008790119047621,-4.660122142857146,0.00045662978723404613,-0.0013340070446735397,-0.0003487791055206141,5.09234,-6.382439999999999,11.474779999999999,-0.00011081601080246766,3.838215833333333,-4.013599999999999,7.851815833333332,-0.05320688009688712,-0.10386113995403,-0.09195461821059042,-0.09469989350392242,-0.09323942823818915,-0.03614638723974427,-0.10402178723974426,0.06787539999999999,-0.09469989350392242,-0.056985012239744254,-0.10383658523974426,0.04685157300000001,0.009616350032142855,-0.00956102119047618,3.848667146282993e-06,-4.934078482104368e-06,-6.888683032860181e-07,0.02770459,-0.028611010000000006,0.05631560000000001,-1.0340084876544143e-07,0.0014201516666666747,-0.0017997349999999968,0.0032198866666666714,0,-1,-1
