,Day,average_day_max_mean_magn,average_day_min_mean_magn,average_day_mean_max_magn,average_day_mean_min_magn,average_mean_magn,average_max_magn,average_min_magn,average_max_min_magn,average_lastday_mean_magn,average_lastday_max_magn,average_lastday_min_magn,average_lastday_max_min_magn,diff_1_day_max_mean_magn,diff_1_day_min_mean_magn,diff_1_day_mean_max_magn,diff_1_day_mean_min_magn,diff_1_mean_magn,diff_1_max_magn,diff_1_min_magn,diff_1_max_min_magn,diff_1_lastday_mean_magn,diff_1_lastday_max_magn,diff_1_lastday_min_magn,diff_1_lastday_max_min_magn,average_day_max_mean_sound,average_day_min_mean_sound,average_day_mean_max_sound,average_day_mean_min_sound,average_mean_sound,average_max_sound,average_min_sound,average_max_min_sound,average_lastday_mean_sound,average_lastday_max_sound,average_lastday_min_sound,average_lastday_max_min_sound,diff_1_day_max_mean_sound,diff_1_day_min_mean_sound,diff_1_day_mean_max_sound,diff_1_day_mean_min_sound,diff_1_mean_sound,diff_1_max_sound,diff_1_min_sound,diff_1_max_min_sound,diff_1_lastday_mean_sound,diff_1_lastday_max_sound,diff_1_lastday_min_sound,diff_1_lastday_max_min_sound,label_M,label_long,label_lati
0,343,1.0951302276215242,-1.0042496771403806,-0.3432784496271531,-0.6145922019419678,-0.5186498224166095,2.5524278466691435,-1.0582131533308567,3.610641,-0.483288806687338,0.7151545133358101,-0.9212298199975234,1.6363843333333334,1.439449226190476,-1.5360975714285718,0.014362296296296295,-0.016303958333333337,-0.0004293902275769762,2.6263140000000003,-2.606555,5.232869000000001,0.00033343749999999715,1.5047335833333335,-1.4812340000000002,2.9859675833333337,-0.020616692772470673,-0.021584338724851628,-0.02153081900580401,-0.02157566448774845,-0.02156292796804509,-0.01577005710580401,-0.02159948410580401,0.005829427000000002,-0.021566301355225304,-0.021421361772470678,-0.021582305439137344,0.0001609436666666665,0.00012918244047619026,-0.0001218342261904758,9.162105263157899e-06,-1.7498611111111032e-06,-8.993624668936932e-08,0.00024095199999999914,-0.00022561399999999898,0.0004665659999999981,7.47430555555586e-08,0.00015407108333333197,-0.00014627158333333293,0.0003003426666666649,0,-1,-1
1,350,1.400795049050096,-0.8954441771403804,-0.1627866029836346,-0.5114099802984491,-0.42057752609871374,2.836947846669143,-1.0421441533308566,3.879092,-0.5114099802984491,1.15582451333581,-0.8851308199975233,2.0409553333333332,1.589799988095238,-1.5748133690476187,0.009319421296296296,-0.010025439814814813,-2.503174603174496e-05,2.6788710000000004,-2.288288333333333,4.967159333333333,-0.000624245370370371,1.213130416666667,-1.4348561666666666,2.6479865833333336,-0.021322427986756393,-0.021577785843899244,-0.02151519898485493,-0.021561171010317903,-0.021550345628538806,-0.021093179105804008,-0.021583326105804008,0.0004901469999999998,-0.021556215817030853,-0.021396341772470677,-0.02158258460580401,0.00018624283333333255,0.00020570384523809531,-0.00019901574999999842,1.0428101851851915e-06,-1.0307314814814848e-06,2.1355820105799978e-09,0.0003084043333333314,-0.00028365933333333176,0.0005920636666666632,-6.111111111110959e-08,0.00015132583333333366,-0.00016150683333333166,0.0003128326666666653,0,-1,-1
2,357,1.139094989526286,-0.9102225819022853,-0.26669531478918995,-0.5229554056456714,-0.37257505387649137,2.2922211800024774,-0.9861884866641901,3.2784096666666676,-0.3683201440715977,0.8405045133358102,-0.8764198199975234,1.7169243333333335,1.2619875714285715,-1.3089367499999998,0.0021484444444444437,-0.002071731481481484,0.000323807539682539,1.8046236666666677,-2.0535708333333345,3.8581945000000024,0.0011443287037037034,1.0586876666666667,-1.1315351666666666,2.1902228333333333,-0.021390032974851626,-0.021574061962946863,-0.0215392625114753,-0.02155677164920679,-0.021548687688971987,-0.021239964605804008,-0.021578397439137344,0.000338432833333336,-0.02155138294723919,-0.021445541772470676,-0.02157033010580401,0.00012478833333333383,0.00014183661904761908,-0.00013473302380952477,9.118981481481054e-08,-2.4793981481465545e-08,1.6662367724867382e-08,0.0002058031666666675,-0.00023254175000000238,0.0004383449166666699,9.118981481481054e-08,0.00011402933333333129,-0.00011527683333333386,0.00022930616666666515,0,-1,-1
3,364,0.7433061561929524,-0.895739629521333,-0.24664004916419005,-0.4687364710391903,-0.3745897991641899,1.09663451333581,-0.9763731533308566,2.0730076666666664,-0.4687364710391903,-0.047885486664190235,-0.9116618199975234,0.8637763333333331,1.0569592142857143,-0.9171542619047617,0.002145159722222223,-0.0016595115740740763,-0.0001255092592592594,1.5867269999999998,-1.5817809999999999,3.1685079999999997,-0.0009681944444444451,0.4040879999999999,-0.36647666666666656,0.7705646666666665,-0.021441058927232585,-0.02157665964151829,-0.021542759231961413,-0.02157058973427623,-0.021551222899372113,-0.02137173110580401,-0.02158742643913734,0.00021569533333333155,-0.02157058973427623,-0.021558818772470675,-0.02158742643913734,2.8607666666666254e-05,0.00011194452380952327,-0.00010421728571428526,1.1325231481481082e-07,-1.3844907407408306e-07,-2.1355820105817187e-08,0.0001880256666666677,-0.0001692779999999984,0.0003573036666666661,-5.4090277777761325e-08,1.2244666666664378e-05,-1.2003000000000014e-05,2.424766666666439e-05,0,-1,-1
4,371,0.3873512990500955,-0.8912363557118094,-0.4185263819188196,-0.4727849594651161,-0.45163700534805307,1.6594978466691435,-1.10368648666419,2.7631843333333332,-0.4482408674512271,0.39882118000247657,-0.7773208199975234,1.176142,0.6811722738095238,-0.7140449047619046,0.0006860879629629628,-0.0006660416666666662,-4.9603174602838715e-08,2.0739365000000003,-1.5712566666666665,3.645193166666667,-0.0006660416666666662,0.4465539166666669,-0.8977653333333333,1.3443192500000003,-0.02149926810580401,-0.021578842891518294,-0.02155753304735493,-0.021568039342493836,-0.021563313072983228,-0.021369287439137342,-0.02158940610580401,0.0002201186666666681,-0.0215631528372855,-0.02147918043913734,-0.021574456772470677,9.527633333333493e-05,5.7216059523810796e-05,-5.0867357142857523e-05,8.957870370370418e-08,-6.977546296295455e-08,2.3428240740738078e-08,0.00019646941666666765,-0.00012876499999999944,0.0003252344166666671,8.957870370370418e-08,4.8285416666668524e-05,-7.903000000000077e-05,0.0001273154166666693,0,-1,-1
5,378,1.048071358573905,-1.0007996057118091,-0.3104949606225234,-0.5173964808771532,-0.42328960984540726,2.3676045133358103,-1.1395181533308567,3.507122666666667,-0.5173964808771532,2.3676045133358103,-0.9734441533308568,3.341048666666667,1.5293884047619049,-1.3043270476190474,0.0013108842592592573,-0.0024068518518518527,-0.00037000000000000065,3.250967,-2.1263696666666663,5.377336666666666,-0.0017760347222222253,3.250967,-2.1263696666666663,5.377336666666666,-0.021364864653423053,-0.021581358081994486,-0.02154829287432253,-0.021563573731382707,-0.021555590648958727,-0.021201127772470674,-0.02158405410580401,0.00038292633333333534,-0.021563573731382707,-0.021201127772470674,-0.02158400110580401,0.0003828733333333355,0.00017561834523809595,-0.00015884871428571503,7.828703703702988e-08,-1.317777777777806e-07,-3.816964285714248e-08,0.000357877999999999,-0.0002684143333333347,0.0006262923333333337,-7.241898148147906e-08,0.000357877999999999,-0.0002684143333333347,0.0006262923333333337,0,-1,-1
6,385,1.1634650133358104,-0.9347759033308565,-0.18796374823826403,-0.47832960661368534,-0.3590982192612448,2.562131180002477,-0.9791414033308568,3.541272583333334,-0.28493609314567153,1.4839253466691436,-0.8581786533308566,2.342104,1.4943046547619048,-1.2789673095238092,0.005229030092592596,-0.002574770202020201,0.0008599163319946447,2.6129418333333336,-2.0499343333333333,4.662876166666667,0.005229030092592596,1.7970908333333335,-1.3894595833333327,3.186550416666666,-0.021378061986756392,-0.02158144735580401,-0.021532993417725313,-0.021567384863905862,-0.021551268862769417,-0.021174552772470677,-0.02158635410580401,0.000411801333333333,-0.021532993417725313,-0.02131010010580401,-0.02157207860580401,0.00026197849999999925,0.00016505028571428548,-0.00012144982142857016,6.933171296296165e-07,-8.8099537037021e-08,1.1722490768714367e-07,0.0003236393333333337,-0.00019815033333333426,0.000521789666666668,6.933171296296165e-07,0.00022939308333333464,-0.0001233283333333321,0.00035272141666666673,0,-1,-1
7,392,0.8062482752405721,-0.9516336176165706,-0.27078936629381967,-0.5372834403678937,-0.41532985645585585,1.195381180002477,-1.04467548666419,2.240056666666667,-0.27078936629381967,0.8358445133358103,-0.9493334033308567,1.785177916666667,1.1537425833333335,-1.036149333333333,0.00818763888888889,-0.00796881944444444,-0.0005659292328042331,1.666478333333333,-1.591796833333333,3.258275166666666,-0.00796881944444444,0.4977913333333335,-0.8654323333333331,1.3632236666666666,-0.021407647296280193,-0.021577680367708775,-0.021527539039831785,-0.02156222139804938,-0.021547309434590402,-0.02135595610580401,-0.021581659105804007,0.00022570299999999724,-0.021527539039831785,-0.021399683439137344,-0.02157287143913734,0.00017318799999999773,0.00013034490476190427,-0.00011908313095238038,7.966921296296314e-07,-7.606759259259235e-07,-8.437533068783023e-08,0.00019968799999999995,-0.0002005007499999989,0.00040018874999999884,-7.606759259259235e-07,6.988274999999988e-05,-9.346400000000143e-05,0.00016334675000000132,0,-1,-1
8,399,1.369952608573905,-0.9057775699975231,0.25592734551173585,-0.5122677227753009,-0.19060753362186217,2.055741180002477,-1.0115496533308566,3.0672908333333337,0.09273272051173585,1.0409378466691435,-0.9412629033308566,1.98220075,1.3820943809523814,-1.250798642857142,0.01245798611111111,-0.006675115740740746,0.0013581845238095234,1.7874113333333337,-1.683566666666667,3.4709780000000006,-0.006675115740740746,1.4598948333333333,-1.2026803333333331,2.6625751666666666,-0.01877734896294686,-0.02100790941532783,-0.016627949461128083,-0.021552317221544742,-0.02042609621005334,-0.01089206043913734,-0.021571859439137343,0.010679799000000004,-0.016627949461128083,-0.014045959605804008,-0.01765077710580401,0.003604817500000003,0.0012738655476190487,-0.0008225050357142863,7.276986805555557e-05,-3.784876157407408e-05,5.076354166666668e-06,0.004484795000000003,-0.003060499166666668,0.007545294166666671,-3.784876157407408e-05,0.003465300000000001,-0.003060499166666668,0.006525799166666669,0,-1,-1
9,406,1.5264064180977144,-1.0286027128546662,0.2546571805811803,-0.22600527485863445,0.013027315005783394,2.3192178466691438,-1.1972539033308567,3.5164717500000005,-0.06347055726604188,0.8753545133358098,-0.8815021533308567,1.7568566666666665,1.3331245595238101,-1.1638353690476184,0.0009744328703703703,-0.006574409722222222,-0.0010778108465608466,1.7758756666666666,-1.9821828333333333,3.7580584999999997,-0.0017251157407407428,1.2851343333333332,-0.9390066666666668,2.224141,-0.014644923058184952,-0.017757966153423066,-0.01652774904446143,-0.016802525844229935,-0.0166657486137405,-0.014232977105804009,-0.01789768710580401,0.0036647100000000016,-0.016757413442609566,-0.014541657105804007,-0.01764614960580401,0.0031044925000000036,0.0022838909523809534,-0.001988307023809524,8.908865740740754e-06,-9.635532407407418e-06,-7.995618386243409e-07,0.003080423333333332,-0.0026216200000000016,0.0057020433333333335,-8.767245370370382e-06,0.0029569633333333366,-0.0019608425000000006,0.004917805833333337,0,-1,-1
10,413,1.4399096323834286,-1.0740096771403802,0.10237121819692103,-0.34115248840030127,-0.12825170938244418,2.2842045133358093,-1.2432328199975233,3.5274373333333324,-0.15023499765956036,1.571741180002477,-1.11805848666419,2.689799666666667,1.1524790119047628,-1.1696329761904758,0.012829675925925927,-0.011299027777777781,-0.00014164351851851797,1.4202132500000002,-1.6364369999999997,3.0566502499999997,-0.007184328703703696,1.3762415000000001,-1.2707863333333336,2.6470278333333335,-0.013854971867708763,-0.017874814248661157,-0.0157886189171466,-0.017518132250479934,-0.016761392104150574,-0.011687469605804008,-0.01819018210580401,0.006502712500000002,-0.017518132250479934,-0.011687469605804008,-0.01819018210580401,0.006502712500000002,0.002078722738095239,-0.0021019204761904766,1.332858796296299e-05,-2.4228032407407418e-05,-7.177017195767201e-07,0.0036071399999999983,-0.0036263249999999997,0.007233464999999998,9.412037037036556e-08,0.0036071399999999983,-0.002383456666666667,0.005990596666666665,0,-1,-1
11,420,0.9009317752405718,-0.9760288199975234,-0.07057231884011601,-0.3571669363169677,-0.264419582172848,1.8463245133358097,-1.15535448666419,3.0016789999999998,-0.3571669363169677,0.8941045133358096,-0.9854701533308567,1.8795746666666664,0.8578295357142866,-0.8077771190476183,0.005125666666666667,-0.018041016666666666,6.0569985569985624e-05,1.48609425,-1.0058850000000001,2.49197925,-1.618055555555362e-05,0.6879393333333333,-0.9005691666666664,1.5885084999999997,-0.01551585115342305,-0.017771649367708777,-0.016567369466915123,-0.017440130653257703,-0.01719940775244902,-0.011869099605804009,-0.01820068960580401,0.0063315900000000015,-0.017320096411359558,-0.016155390439137343,-0.01773650710580401,0.0015811166666666668,0.0010004301190476195,-0.0010684704761904757,1.3444560185185198e-05,-1.4112194444444437e-05,8.091017316017346e-07,0.0031053133333333316,-0.0028922133333333343,0.005997526666666666,7.979861111111304e-07,0.00043483666666666726,-0.0004393658333333335,0.0008742025000000007,0,-1,-1
