,Day,average_day_max_mean_magn,average_day_min_mean_magn,average_day_mean_max_magn,average_day_mean_min_magn,average_mean_magn,average_max_magn,average_min_magn,average_max_min_magn,average_lastday_mean_magn,average_lastday_max_magn,average_lastday_min_magn,average_lastday_max_min_magn,diff_1_day_max_mean_magn,diff_1_day_min_mean_magn,diff_1_day_mean_max_magn,diff_1_day_mean_min_magn,diff_1_mean_magn,diff_1_max_magn,diff_1_min_magn,diff_1_max_min_magn,diff_1_lastday_mean_magn,diff_1_lastday_max_magn,diff_1_lastday_min_magn,diff_1_lastday_max_min_magn,average_day_max_mean_sound,average_day_min_mean_sound,average_day_mean_max_sound,average_day_mean_min_sound,average_mean_sound,average_max_sound,average_min_sound,average_max_min_sound,average_lastday_mean_sound,average_lastday_max_sound,average_lastday_min_sound,average_lastday_max_min_sound,diff_1_day_max_mean_sound,diff_1_day_min_mean_sound,diff_1_day_mean_max_sound,diff_1_day_mean_min_sound,diff_1_mean_sound,diff_1_max_sound,diff_1_min_sound,diff_1_max_min_sound,diff_1_lastday_mean_sound,diff_1_lastday_max_sound,diff_1_lastday_min_sound,diff_1_lastday_max_min_sound,label_M,label_long,label_lati
0,126,0.038503906023333014,-1.856969322548095,-1.4618766525580174,-1.530664573044127,-1.492092620117541,0.5860153345947616,-1.8671300654052385,2.4531454000000004,-1.50487797339135,-0.3215646654052384,-1.8511834654052386,1.5296188000000002,1.2861928571428571,-1.3249393428571428,0.004287819444444446,-0.0007464270833333342,0.0005131220238095238,1.7788179999999998,-2.0618450000000004,3.840663,0.004287819444444446,1.4178350000000002,-0.919173,2.337008,-0.03604598966548981,-0.03619168680834693,-0.036116795657553304,-0.036125516699219956,-0.036121340111385854,-0.03602853537977551,-0.03620150537977551,0.00017297000000000146,-0.03612149857421995,-0.03602853537977551,-0.03617814537977551,0.0001496100000000014,9.624714285714249e-05,-9.962428571428412e-05,3.6395833333335233e-07,-3.6791666666667417e-07,1.8836978131216387e-08,0.00011506000000000016,-0.00012554000000000037,0.00024060000000000054,3.3125000000008074e-08,0.00011506000000000016,-8.732999999999658e-05,0.00020238999999999674,0,-1,-1
1,133,-0.22504323683380992,-1.8591095796909525,-1.4447169032524607,-1.598595071308017,-1.5108163246111936,0.1772053345947613,-1.8689109654052385,2.0461162999999996,-1.4546242483913503,-0.08024466540523867,-1.8689109654052385,1.7886662999999998,1.2283823999999999,-1.1592878428571425,0.0033840486111111115,-0.005042635416666667,-0.0005942570719602978,1.6189997,-1.5787179999999998,3.1977177,-0.0016996666666666664,1.6189997,-0.94546,2.5644597,-0.03605301966548979,-0.0361843453797755,-0.03611628593533106,-0.036122238736418864,-0.03611847680480031,-0.03604288537977551,-0.036213295379775516,0.00017041000000000278,-0.03611914892144219,-0.036057845379775515,-0.036183015379775516,0.00012517000000000084,9.398142857142926e-05,-9.06228571428582e-05,4.1916083916084883e-07,-2.3993055555551603e-07,1.6534260178748755e-08,0.00011956000000000466,-0.00010954999999999993,0.0002291100000000046,3.715277777778602e-08,0.00011956000000000466,-0.00010024000000000144,0.0002198000000000061,0,-1,-1
2,140,0.27591104888047585,-1.857591593976667,-1.3411756357885145,-1.481406901863573,-1.4445150750330293,1.5514853345947615,-1.8736478654052386,3.4251332000000003,-1.3411756357885145,1.5514853345947615,-1.8359290654052385,3.3874144,1.4251227142857146,-1.5004672142857136,0.006122996527777777,-0.006215135763888889,-7.995980148883298e-06,1.8859329999999999,-2.7475940000000003,4.633527,0.0004945160278745631,1.8859329999999999,-2.7475940000000003,4.633527,-0.035980998236918374,-0.03618977823691836,-0.03607318799605459,-0.03611916037977553,-0.03610910870023885,-0.035618895379775514,-0.03620059537977551,0.0005816999999999975,-0.03607318799605459,-0.035618895379775514,-0.03619768537977551,0.0005787899999999957,0.00012050857142857046,-0.00012497714285714112,3.73680555555565e-07,-2.9916666666667287e-07,3.666023166023162e-08,0.00027511999999999676,-0.00028479000000000004,0.0005599099999999968,1.5901162790699054e-07,0.00027511999999999676,-0.00028479000000000004,0.0005599099999999968,0,-1,-1
3,147,0.12539819173761857,-1.8511254082623818,-1.3879914633433827,-1.469181764363573,-1.4242879828933181,1.1521653345947616,-1.8922826654052385,3.044448,-1.469181764363573,0.1590553345947614,-1.8922826654052385,2.051338,1.434014,-1.4249050714285711,0.0014236489583333335,-0.001751540069686411,-5.945468998410253e-06,2.266013,-1.789968,4.055981,5.3364583333333215e-05,1.1780899999999999,-1.40906,2.58715,-0.035288326808346926,-0.03617615537977551,-0.03592489221145867,-0.03600858425944355,-0.03598426941325282,-0.034167155379775514,-0.03619603537977551,0.002028879999999997,-0.03600858425944355,-0.03546306537977551,-0.036170215379775515,0.0007071500000000036,0.0005790900000000003,-0.0005817257142857131,1.732684824902491e-07,-2.1701244813277254e-07,1.49028077753644e-09,0.0016214899999999963,-0.0017195199999999952,0.0033410099999999915,-2.1701244813277254e-07,0.00041308000000000317,-0.00040687999999999835,0.0008199600000000015,0,-1,-1
4,154,-0.9560529511195242,-1.8852135511195247,-1.5195961532524616,-1.7874487577397324,-1.6399358186353536,-0.6098246654052386,-1.8900849654052385,1.2802603,-1.7874487577397324,-1.2961966654052386,-1.8832739654052386,0.5870773,0.4158930428571431,-0.40197792857142833,0.0013231319587628868,-0.001283457768924302,-0.00016206305392418586,0.5834400000000002,-0.497414,1.0808540000000002,2.5710452961672354e-05,0.36412,-0.2539116000000001,0.6180316000000001,-0.03562419680834693,-0.03617650823691836,-0.03597920885199771,-0.036108833088108826,-0.03600059357842876,-0.03542603537977551,-0.03619569537977552,0.0007696600000000053,-0.03599385618116925,-0.035559545379775515,-0.03616390537977551,0.0006043599999999982,0.0002911142857142846,-0.00028943142857142806,2.2378472222222437e-07,-6.902777777777743e-08,3.11840628507322e-08,0.00044419999999999876,-0.0004318100000000047,0.0008760100000000035,-4.8432055749022625e-09,0.00036540999999999657,-0.0003600100000000009,0.0007254199999999975,0,-1,-1
5,161,-1.4293183796909525,-1.883895365405239,-1.7575642908682008,-1.7972759792941275,-1.7858301509596335,-1.2777466654052385,-1.8909304654052386,0.6131838000000001,-1.7970387894653892,-1.5060476654052386,-1.8762448654052386,0.3701972,0.3225130000000001,-0.3447466714285712,0.0014067309027777765,-0.0010405277777777782,-0.00012645231650182194,0.47264400000000006,-0.4264981000000001,0.8991421000000002,-3.465902255639113e-05,0.33352399999999993,-0.3446026999999998,0.6781266999999997,-0.035520333951204054,-0.03614002966548978,-0.03598445898879807,-0.035998086768664395,-0.035991888194414796,-0.035018055379775516,-0.03614964537977551,0.0011315899999999948,-0.035996647860978524,-0.03550365537977551,-0.03613826537977551,0.0006346100000000007,0.00040695785714285816,-0.000401805714285713,1.1984962406014293e-07,-2.0531250000001548e-07,-2.10057925223806e-08,0.000911664999999999,-0.0009106299999999956,0.0018222949999999946,3.319548872180954e-08,0.0004453500000000041,-0.00042854999999999976,0.0008739000000000038,0,-1,-1
6,168,-1.3508002368338095,-1.8834612654052394,-1.7816031841552382,-1.80337160965611,-1.7902500136674036,-1.1394696654052385,-1.8887070654052385,0.7492373999999999,-1.7816031841552382,-1.1394696654052385,-1.8771918654052386,0.7377222000000001,0.35292517142857144,-0.3097798857142856,0.0005817738675958179,-8.370972222222233e-05,0.00011450695134061573,0.45978300000000005,-0.333059,0.792842,0.00016787152777777826,0.34611499999999973,-0.333059,0.6791739999999997,-0.03557550680834692,-0.03613906680834693,-0.03598449860894218,-0.03599895907315529,-0.03599085689169214,-0.035485155379775514,-0.03615531537977551,0.000670159999999996,-0.035990317775608835,-0.03555380537977551,-0.036134835379775514,0.0005810300000000032,0.0003456357142857168,-0.00033141142857142806,4.6597222222222565e-07,-3.350174216027985e-07,3.7502482621647104e-08,0.00047629999999999895,-0.0003979699999999975,0.0008742699999999964,2.9513888888887084e-07,0.00033128000000000324,-0.0003648300000000035,0.0006961100000000067,0,-1,-1
7,175,-1.4378540939766664,-1.884098822548096,-1.7862368480441282,-1.8071062320719058,-1.7949605565671032,-1.1463386654052385,-1.8892986654052386,0.7429600000000001,-1.8007492702663497,-1.5098646654052386,-1.8780667654052385,0.3682021,0.32628077142857154,-0.3003476285714286,0.00023140868055555565,-0.0006881635416666669,-7.569831181727913e-05,0.3908976999999998,-0.379532,0.7704296999999998,0.00023140868055555565,0.32581269999999996,-0.29284200000000005,0.6186547,-0.035607333951204065,-0.03614416823691834,-0.035991462925563086,-0.035995660345053276,-0.035993949802564075,-0.03555886537977551,-0.03616865537977551,0.0006097899999999989,-0.035994159789497736,-0.03562981537977551,-0.036128125379775514,0.0004983100000000018,0.00031478142857142843,-0.00031938000000000105,5.340277777778589e-08,-2.1298611111111114e-07,-4.5977011494250305e-08,0.00037335000000000146,-0.0003691400000000039,0.0007424900000000054,3.253472222222777e-08,0.00023892000000000357,-0.00025398000000000087,0.0004929000000000044,0,-1,-1
8,182,-1.4280290939766669,-1.8903331325480963,-1.6818892012937403,-1.8104970869330164,-1.7720917691639295,-1.3374906654052385,-1.8962171354052386,0.5587264700000001,-1.771549728123009,-1.4026116654052385,-1.8823360654052386,0.47972440000000005,0.28065390000000007,-0.2991224,0.0008271613240418109,-0.0010548250871080143,9.51315292949354e-05,0.4791613000000001,-0.46739359999999985,0.9465549,0.0008271613240418109,0.4791613000000001,-0.45798420000000006,0.9371455000000002,-0.03553150823691836,-0.03614243395120407,-0.03599030715060882,-0.03599875725477552,-0.03599559240358502,-0.035347365379775515,-0.03615272537977551,0.000805359999999998,-0.03599648360894219,-0.035509185379775515,-0.03614539537977551,0.0006362099999999982,0.0003877599999999989,-0.00039975571428571354,7.642361111112105e-08,-2.1260416666665088e-07,-1.2018849206349248e-08,0.0005622500000000002,-0.0005584999999999965,0.0011207499999999967,-7.326388888887543e-08,0.0004319699999999968,-0.00040669999999999595,0.0008386699999999928,0,-1,-1
9,189,-1.1763213796909526,-1.8874726596909532,-1.5936147776003602,-1.8093604424885714,-1.7550941791459225,-0.17992466540523844,-1.8962282254052385,1.71630356,-1.7981176330010578,-1.3740296654052386,-1.8879290654052385,0.5138993999999999,0.49829662857142865,-0.4028624571428571,0.0015437076388888891,-0.0014739386759581889,1.2647888723298637e-05,1.6388699,-1.138892,2.7777619,0.0002056742160278743,0.260872,-0.2399420000000001,0.5008140000000001,-0.03535222680834694,-0.03613896109406121,-0.03599192572699776,-0.03600926795817268,-0.0359967651415621,-0.03463392537977551,-0.036163095379775516,0.0015291700000000033,-0.03600926795817268,-0.03564276537977551,-0.036163095379775516,0.0005203300000000063,0.0005748300000000013,-0.0005703271428571432,1.7704861111108965e-07,-1.1083623693379851e-07,2.245161290322333e-08,0.0012805700000000017,-0.0012945700000000018,0.0025751400000000035,-1.1083623693379851e-07,0.0002577700000000044,-0.0003262400000000054,0.0005840100000000098,0,-1,-1
