,Day,average_day_max_mean_magn,average_day_min_mean_magn,average_day_mean_max_magn,average_day_mean_min_magn,average_mean_magn,average_max_magn,average_min_magn,average_max_min_magn,average_lastday_mean_magn,average_lastday_max_magn,average_lastday_min_magn,average_lastday_max_min_magn,diff_1_day_max_mean_magn,diff_1_day_min_mean_magn,diff_1_day_mean_max_magn,diff_1_day_mean_min_magn,diff_1_mean_magn,diff_1_max_magn,diff_1_min_magn,diff_1_max_min_magn,diff_1_lastday_mean_magn,diff_1_lastday_max_magn,diff_1_lastday_min_magn,diff_1_lastday_max_min_magn,average_day_max_mean_sound,average_day_min_mean_sound,average_day_mean_max_sound,average_day_mean_min_sound,average_mean_sound,average_max_sound,average_min_sound,average_max_min_sound,average_lastday_mean_sound,average_lastday_max_sound,average_lastday_min_sound,average_lastday_max_min_sound,diff_1_day_max_mean_sound,diff_1_day_min_mean_sound,diff_1_day_mean_max_sound,diff_1_day_mean_min_sound,diff_1_mean_sound,diff_1_max_sound,diff_1_min_sound,diff_1_max_min_sound,diff_1_lastday_mean_sound,diff_1_lastday_max_sound,diff_1_lastday_min_sound,diff_1_lastday_max_min_sound,label_M,label_long,label_lati
0,105,1.1319549369629527,-0.31283322017990445,0.17823062441939855,0.14420366910580976,0.1618234615846761,1.1871477941058097,-0.3314258058941902,1.5185735999999999,0.14593193940197713,1.0333477941058098,-0.3299855058941902,1.3633332999999999,0.8291279999999998,-0.8873374428571431,0.0007883506944444458,-0.0011054236111111098,-5.182695176529042e-05,1.04553,-1.1490770000000001,2.1946070000000004,0.0004154111498257825,0.82404,-0.974068,1.798108,-0.09428029404528473,-0.09554283333099904,-0.09492244437911934,-0.09493096176552283,-0.09492805083021806,-0.09426970547385619,-0.09554676647385618,0.001277060999999996,-0.09493052228288393,-0.09429054547385618,-0.09554167947385618,0.001251134000000001,3.764714285714058e-05,-3.563428571428424e-05,1.2305208333332715e-07,-9.949652777778622e-08,9.277833001988066e-09,5.742000000000247e-05,-4.473000000000671e-05,0.00010215000000000918,1.2305208333332715e-07,4.7199999999997244e-05,-4.473000000000671e-05,9.193000000000395e-05,0,-1,-1
1,112,1.1920235083915247,-0.3262982058941901,0.1937202027863652,0.1417186311747752,0.16705757675144128,1.5463677941058098,-0.3349585058941902,1.8813263,0.1937202027863652,1.0285277941058097,-0.3164229058941902,1.3449507,0.8059707142857141,-0.8123523857142859,0.002989017241379305,-0.0019517153846153844,-3.569538834951464e-05,1.0088759999999999,-0.9184006000000001,1.9272766,-0.0012279166666666667,0.885644,-0.9184006000000001,1.8040446,-0.09299702975957046,-0.09552962390242759,-0.09398984204102041,-0.09570730365567441,-0.09434220555077798,-0.09197723547385618,-0.09576425547385618,0.003787020000000002,-0.09399054644607843,-0.09204103547385618,-0.09576425547385618,0.0037232199999999993,0.0006020204285714291,-0.00029852285714285817,5.3557924242424126e-05,-1.1557119999999976e-05,1.51620016542597e-06,0.0035348229999999925,-0.0014542699999999936,0.004989092999999986,7.395833333343621e-09,0.00014670999999999434,-0.0001805700000000049,0.00032727999999999924,0,-1,-1
2,119,1.1285920798200963,-0.32816453446561883,0.18854627424518255,0.058362619231437894,0.1352541614994269,1.1972177941058098,-0.3345279058941902,1.5317456999999999,0.18152337917525427,1.1972177941058098,-0.3345279058941902,1.5317456999999999,0.9500851428571425,-1.1170213000000004,0.0008099791666666649,-0.00106242456140351,0.00015896702127659652,1.104816,-1.2793358,2.3841517999999997,0.0008099791666666649,1.104816,-1.1280022,2.2328182,-0.09211490975957046,-0.09576425547385616,-0.09398550155024511,-0.09529618240368079,-0.09418117507455892,-0.09206065547385618,-0.09576425547385618,0.0037036000000000013,-0.0939870872857029,-0.09212794547385618,-0.09576425547385618,0.0036363100000000037,0.00038120285714044307,-0.000605508571426159,2.687017543859395e-07,-4.688596491227768e-07,2.0052847915441388e-08,0.0019767799999830943,-0.0035049199999830916,0.005481699999966186,-6.888501742161075e-08,0.00015011000000000885,-0.00013019000000000225,0.0002803000000000111,0,-1,-1
3,126,1.2001577941058106,-0.3234327630370474,0.19024673486052657,0.10099411438553012,0.13355403281873127,1.4274977941058098,-0.3335448058941902,1.7610426000000001,0.10583563716136551,1.0710477941058096,-0.3248306058941902,1.3958784,0.9832991428571426,-1.1294860428571432,0.00014345138888888876,-0.0010003509433962265,-0.00017931674208144819,1.0769229999999999,-1.23884,2.3157629999999996,-0.00030847569444444455,0.9027160000000001,-0.8231329999999999,1.725849,-0.09211717404528473,-0.09576425547385616,-0.09398123915441176,-0.09399573578744509,-0.09398631572708187,-0.09208550547385619,-0.09576425547385618,0.0036787499999999945,-0.09398123915441176,-0.09210963547385619,-0.09576425547385618,0.0036546199999999973,0.00012011714285714372,-0.00011379571428571378,2.185416666666578e-07,-2.5013888888887307e-07,1.2974180734855615e-08,0.000137490000000004,-0.00015289999999999748,0.0002903900000000015,2.185416666666578e-07,0.00012855000000000505,-0.00010520999999999447,0.00023375999999999952,0,-1,-1
4,133,1.1299677941058102,-0.3074357344656188,0.18895067952247643,0.10495556736969873,0.1359340922704921,1.3473077941058096,-0.3346908058941902,1.6819985999999998,0.1283364718835877,0.9820377941058096,-0.3082676058941902,1.2903053999999998,0.9433254285714282,-1.0368803714285715,0.00044459027777777704,-0.0006681250000000038,-1.924652777777797e-05,1.158912,-1.2054586,2.3643706,-0.00037905208333333367,0.985225,-0.7966059999999999,1.781831,-0.09206116690242758,-0.09576425547385616,-0.0939592817238562,-0.09397912700163401,-0.09397214923377509,-0.09191894547385618,-0.09576425547385618,0.0038453100000000046,-0.0939592817238562,-0.09191894547385618,-0.09576425547385618,0.0038453100000000046,0.00013066999999999742,-0.00013630428571428536,1.3263888888889625e-07,-1.6399305555553934e-07,2.3680555555557762e-08,0.00015371999999999608,-0.00017149000000001025,0.00032521000000000633,1.3263888888889625e-07,0.0001335999999999976,-0.00017149000000001025,0.00030509000000000785,0,-1,-1
5,140,1.0335877941058105,-0.3161438916084759,0.16558505521692077,0.10388597952247641,0.1347334461157346,1.2529777941058096,-0.3330783058941902,1.5860560999999997,0.11856315382803206,0.8993177941058099,-0.31182380589419023,1.2111416000000002,0.980357857142857,-0.9710507857142858,0.001298368055555552,-0.0013943680555555565,-0.00010999454094292852,1.105757,-1.1797035,2.2854605,-0.0005898958333333346,0.934222,-0.996622,1.930844,-0.0919886326167133,-0.09576425547385616,-0.09394981148080063,-0.09395652314746733,-0.09395351701231598,-0.09160874547385618,-0.09576425547385618,0.004155510000000001,-0.09395497814746731,-0.09204198547385618,-0.09576425547385618,0.0037222699999999997,0.0001706228571428599,-0.00014638714285714654,7.31597222222154e-08,-2.0027777777779303e-07,-3.3652605459057804e-08,0.0004327800000000076,-0.00026979000000000586,0.0007025700000000135,-2.0027777777779303e-07,0.00014266999999999752,-0.00016454999999999942,0.00030721999999999694,0,-1,-1
6,147,0.9391606512486675,-0.32536619160847596,0.166917061466921,0.08848785730025419,0.1199767966750793,1.0307577941058097,-0.3343836058941902,1.3651414,0.166917061466921,1.0307577941058097,-0.3343836058941902,1.3651414,0.9201042857142852,-0.8357463999999999,0.0006367170542635665,-0.00033432986111111174,0.00013951385390428237,1.112803,-1.0809136,2.1937166,0.00030830208333333404,0.9068089999999999,-0.540597,1.447406,-0.092019878330999,-0.09576425547385616,-0.09395441019607845,-0.09463141966433242,-0.09408901778196238,-0.09193017547385618,-0.09576425547385618,0.0038340800000000036,-0.09396203703635622,-0.09207731547385618,-0.09576425547385618,0.0036869399999999997,0.00012988000000000086,-0.000137017142857142,3.413419913420143e-07,-1.2790697674420638e-07,1.9567567567620145e-09,0.00021036000000000665,-0.00020796000000000703,0.0004183200000000137,-3.854166666661848e-08,0.00011006000000000904,-7.535999999999654e-05,0.00018542000000000558,0,-1,-1
7,154,0.9920935083915247,-0.3178561201799046,0.21254669608600785,0.1112270302169209,0.14856770775468175,1.1379177941058098,-0.3376441058941902,1.4755619,0.1112270302169209,0.9186877941058098,-0.3376441058941902,1.2563319,0.8237797857142851,-0.933723942857143,0.0019353021582733812,-0.005488316831683169,-5.363236103467234e-05,1.191887,-1.0336569999999998,2.2255439999999997,0.00019018750000000014,1.0087609,-0.7101100000000001,1.7188709000000002,-0.09252174791414185,-0.09525743690242759,-0.09215089409454587,-0.09576425170359235,-0.09404811989915722,-0.09158804547385618,-0.09576425547385618,0.00417621,-0.09395891386270828,-0.09206435547385618,-0.09576425547385618,0.003699900000000006,0.00014403613114285667,-0.00015472184542857093,2.93229166666666e-07,-1.672916666666971e-07,2.5521659548500737e-08,0.0003704499999999944,-0.0004707600000000006,0.000841209999999995,-4.315972222220082e-08,0.00011118999999999712,-9.599000000000413e-05,0.00020718000000000125,0,-1,-1
8,161,1.116192079820096,-0.30931793446561884,0.2313039826474767,0.04765675914340375,0.13776108401215686,1.3151677941058098,-0.3465063058941902,1.6616741,0.04765675914340375,0.9361877941058097,-0.31291820589419017,1.2491059999999998,1.0610330714285712,-0.8548416571428573,0.0017982638888888885,-0.0019354618055555549,5.822840790842874e-05,1.222942,-1.1690266,2.3919686000000002,-0.00028915789473684414,0.967702,-0.8357089999999998,1.8034109999999997,-0.08114056118814184,-0.09345027404528476,-0.08432075089490883,-0.09395724282577259,-0.08782504907280037,-0.07698655547385619,-0.09576425547385618,0.018777699999999994,-0.08529199351896898,-0.07707115547385618,-0.09222652547385618,0.015155370000000001,0.0034663928571428576,-0.0013136628571428599,5.407024305555553e-05,-5.445526315789474e-06,8.941883905013193e-06,0.013356060000000003,-0.0029590500000000047,0.016315110000000008,-5.445526315789474e-06,0.0009559000000000095,-0.0010359000000000063,0.0019918000000000158,0,-1,-1
9,168,1.044954936962953,-0.3252988487513332,0.0946416878340327,0.06540121667525409,0.07923980259637575,1.1390577941058098,-0.3501158058941902,1.4891736,0.07198654653636542,0.9545577941058099,-0.3081175058941902,1.2626753000000002,1.1267412857142853,-1.1094724142857142,0.0009624494773519171,-0.0007307073170731684,-4.7829692154915284e-05,1.188283,-1.1982336,2.3865166,-0.0005190104166666665,1.070334,-0.959004,2.029338,-0.07703275547385613,-0.09221485404528476,-0.0852284535923231,-0.08548785725085963,-0.08536109317991364,-0.07665845547385619,-0.09222631547385618,0.015567859999999989,-0.08538171859885618,-0.07714435547385617,-0.09221944547385619,0.015075090000000013,0.001544471428571426,-0.001295728571428573,3.936655052264772e-06,-6.824305555555866e-07,3.5246276067527634e-07,0.0023345999999999922,-0.002227800000000002,0.004562399999999994,-1.0013888888884833e-07,0.001370200000000002,-0.0012932999999999972,0.002663499999999999,0,-1,-1
